genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gatm	-0.237746758698403	7.34364526144557	-2.20089016682046	0.0456127096057853	0.999940267207259	-3.75446270137443
Mcam	-0.262135711843909	5.64322252585443	-2.2887228444472	0.0387116593730248	0.999940267207259	-3.75626844163855
Tubb4a	-0.119308709166832	10.2564946891227	-2.15716726451639	0.0494633629652139	0.999940267207259	-3.75752624151299
Grm3	-0.169775481528443	7.96525292958193	-2.1851911203375	0.0469618532886212	0.999940267207259	-3.75801795028989
Rhog	-0.197363869317646	5.05701035824023	-2.35519951556235	0.0341571679030026	0.999940267207259	-3.76364203852039
Acox3	0.22918539001533	5.26804636376865	2.31650654182957	0.0367422606389221	0.999940267207259	-3.7690738797606
Eya4	-0.346617388617327	3.36607666464965	-3.00127352299894	0.00981418645525113	0.999940267207259	-3.77025586530717
Tob1	-0.19660875055994	5.56933136724401	-2.27285983308828	0.0398803876158658	0.999940267207259	-3.77606241543847
Rps3	-0.131971166378749	7.52950405374856	-2.17500905030019	0.0478567427532175	0.999940267207259	-3.77632445290677
Mylip	0.167739312551953	5.30196175257501	2.30159324732051	0.0377872661986628	0.999940267207259	-3.77733651383983
Lgi3	-0.167600685327534	6.87875931290083	-2.18846735282769	0.0466772536865794	0.999940267207259	-3.78075804090758
Uaca	0.251068304441728	4.26984891318905	2.52288569231594	0.0248263085565814	0.999940267207259	-3.78212278842895
Tbc1d9b	-0.133541412385458	7.35014452466916	-2.17302321046453	0.0480331228634626	0.999940267207259	-3.78221103017393
Taf5l	-0.261463738058592	3.98299178255916	-2.63056375939883	0.0201843126327855	0.999940267207259	-3.78221955136133
Dnm2	-0.154752189773657	6.77231404070148	-2.190473815204	0.0465037541167262	0.999940267207259	-3.78271880183275
Kif13b	-0.188832537729066	6.68033792205654	-2.19294851044643	0.0462905975796607	0.999940267207259	-3.78387535315001
Cyp2j10	-0.808874823008368	2.62392159247708	-3.70718839534392	0.00246360992060138	0.999940267207259	-3.784402831222
Tmem200c	-0.209602662306116	5.4056364671541	-2.28015183964353	0.0393390629635781	0.999940267207259	-3.78473838470991
Etfb	0.365708783282138	5.12827368516877	2.31821431917284	0.0366243543507852	0.999940267207259	-3.7853182450694
LOC361016	-0.219830484582177	4.67425784589261	-2.40318063746665	0.0311911980449326	0.999940267207259	-3.78596379547288
Chn2	-0.304942079554707	4.24721664209317	-2.52444110244581	0.0247524505391491	0.999940267207259	-3.78634019369552
Tspan18	0.299300467541131	4.1645568360219	2.55264817491059	0.0234492019824254	0.999940267207259	-3.78695557283811
Gspt2	0.144003996906724	5.21344856492887	2.29841096650082	0.0380138659715348	0.999940267207259	-3.78953972340459
Triobp	-0.256093851461261	3.92314316600256	-2.64216216383713	0.0197376085452153	0.999940267207259	-3.79029236550613
Etv5	0.132033056069687	6.68464173923597	2.18231868314269	0.0472127107045684	0.999940267207259	-3.79390505916036
