genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gng10	0.359981831972104	6.02607531267383	4.34075223775744	0.00063814808506963	0.0658664063959758	-0.140092468981479
Phf15	-0.292138738415259	6.54034589741062	-4.31982735837413	0.000664894017822282	0.0658664063959758	-0.178934121745344
Zmym6	0.366108005893793	5.69101964895502	4.3153957660791	0.000670704291770946	0.0658664063959758	-0.187613145119466
Sertm1	0.370496875873811	6.80755902544338	4.3110979598359	0.000676388848801262	0.0658664063959758	-0.197062361689822
Rpl13	-0.309937153997209	7.45326619429418	-4.31485548246077	0.00067141620795785	0.0658664063959758	-0.198556766388044
Brpf3	-0.393416729631429	5.58741187436939	-4.30318159790062	0.000686989066789517	0.0658664063959758	-0.210713493489431
Pllp	-0.468819279879098	5.87839352171968	-4.29977521826079	0.000691602517585602	0.0658664063959758	-0.213369185615165
Klf13	-0.476968669964311	4.77810736186182	-4.32447370402164	0.000658857539012767	0.0658664063959758	-0.219052171382303
Nae1	0.563349853452816	5.15188212002839	4.30590477624704	0.000683323592318696	0.0658664063959758	-0.222108917447662
Map4k3	0.282683601312387	7.50971996951189	4.30132189469213	0.000689503846856163	0.0658664063959758	-0.224100376813693
Mllt11	0.330822885525327	7.81284770308536	4.29625242110126	0.000696407022665878	0.0658664063959758	-0.237819903964432
Azin1	0.405910204252521	7.46143285772661	4.29127382790662	0.000703255344820689	0.0658664063959758	-0.241691375351595
Tubgcp5	0.353140272618629	5.79611395873918	4.27913480154084	0.000720243776184341	0.0658664063959758	-0.250366325098816
Zfp958	0.366742949684234	5.67388523045065	4.27318799058279	0.000728719039720433	0.0658664063959758	-0.262042668131186
Slc25a24	0.677854507045055	2.88319006496284	4.7600081753272	0.000283005241708025	0.0658664063959758	-0.2639794980075
Rpl41	-0.332030381978294	8.01646411086547	-4.27853133856943	0.000721099198405621	0.0658664063959758	-0.273492318227243
Enpp6	-1.1372025754377	2.07423902359174	-5.38765463234231	8.710240028634e-05	0.0658664063959758	-0.282897408728791
Helq	0.466709714220942	3.78870348351177	4.40427232613319	0.000563515781203649	0.0658664063959758	-0.294355530117845
