genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Csf1	-0.268701411376978	4.76037902018207	-3.04603764036628	0.00798799503753348	0.395042663674383	-2.37932712111721
Fdft1	-0.202588460870192	6.75211890841135	-3.12382332139296	0.00680457920127414	0.376796410252921	-2.39341563839307
Alox5	0.992537501186416	1.42692347430676	3.52619990400826	0.00295686883808127	0.30423957517858	-2.3942919702647
Mmp17	0.256649222041957	5.66273251185816	3.07696854339346	0.00749494396327065	0.386437104373533	-2.40014889807117
RGD1311345	-0.263433149338883	4.59923738194302	-3.0281540408882	0.00828746817019403	0.404339254222919	-2.40186250171555
Fmnl1	0.186098603897648	7.52742030370937	3.14314035541937	0.00653856335058807	0.372458477771718	-2.4030594411138
Hmga1	0.301671184072776	4.22251232309561	3.02000705405471	0.00842752437221556	0.405714447653563	-2.40464312877274
S1pr5	-0.240702678415833	5.659081433059	-3.07083667384408	0.00759024857797705	0.386437104373533	-2.40651558379937
RGD1566380	-0.642297971469044	2.61367517180515	-3.16663213792777	0.00622885574751112	0.362406152582465	-2.41528861285996
Gpc4	-0.240296168065134	5.80137148714592	-3.06939432810117	0.00761283887753487	0.386437104373533	-2.42140316561927
Nr2f1	0.29540437078779	6.60347872192367	3.12769671329876	0.00723132506539194	0.381926294715846	-2.4220861066812
Manba	-0.298280845711936	4.41705302562875	-2.99465973148611	0.00887829389621428	0.412093030891129	-2.45188775998545
Prdx1	-0.268175761758062	6.08082420852964	-3.06084465021316	0.00774810977293737	0.390275158933142	-2.46082064491474
RGD1310587	-0.49986058780618	3.94085418752602	-2.99871976627583	0.00909869175436554	0.412093030891129	-2.46231568337116
Zfp46	-0.207402254612794	5.92041490839492	-3.05233954889402	0.00788501968450593	0.393527587923966	-2.46393297531959
Ppp1r15b	-0.203504041431436	6.90751379777803	-3.08469215083314	0.00737657409706964	0.384005388402477	-2.47872260691282
Zmynd8	0.216264354396606	7.80698387926382	3.10963821626018	0.00700669165798175	0.376796410252921	-2.47946704837866
Prrt1	0.20175671806755	8.15173266489721	3.11506042451651	0.00692874561896715	0.376796410252921	-2.48261821700177
Rtn4rl2	0.41207877082216	5.62980483371889	3.09149225534634	0.00898786464611095	0.412093030891129	-2.50112798080568
Eif2ak2	-0.232382904315928	4.7895390789558	-2.97712274135143	0.00920391603920444	0.412093030891129	-2.5040402314992
Slc7a5	0.215894005647335	6.44516058089756	3.05357150325249	0.00786504213480082	0.393527587923966	-2.50805779464644
Hnrpdl	-0.159130843123231	7.26915902305771	-3.07456571254209	0.00753214885813114	0.386437104373533	-2.52057879239858
Abl1	-0.226743581848497	5.34595046000196	-2.9861540035803	0.00903479089641198	0.412093030891129	-2.53502070789316
Flrt1	0.188696611578063	6.39120658534808	3.03302281517967	0.00820486188354379	0.402112149968272	-2.54266087627729
Dazap1	0.221241886858428	5.67106846094565	3.00014211738103	0.00877883505684147	0.412093030891129	-2.54333143670577
Ccnd1	-0.246716363290056	5.02501458045451	-2.95447013548516	0.00964188174664532	0.419565810923864	-2.56319992320987
Trpv2	0.318235615743005	4.30791813852625	2.92865246673465	0.0101659295472974	0.425681028632684	-2.56388713553423
Slc43a2	0.187705435059863	6.61374270473748	3.02552976749679	0.00833233116452984	0.404713227991449	-2.57355029714797
Mesdc1	0.247834537643253	4.72367646235565	2.9316897319297	0.0101028626846491	0.425681028632684	-2.58356070638841
Sdf2l1	0.453331363810857	3.07144246269825	2.9487106975878	0.00975644762534353	0.419565810923864	-2.58859907049414
Acin1	0.159597598580405	7.64486338812188	3.04794788372675	0.00795664220010751	0.395042663674383	-2.59110273420143
M6pr	-0.200344458695629	6.05619930978167	-2.98307006683624	0.0090921974572298	0.412093030891129	-2.60523422827629
Frs2	-0.1912013593712	7.04531100846265	-3.02268645597287	0.00838120781999967	0.405277960362651	-2.60610982960571
Cherp	0.23204165531171	6.58233249693534	3.00252082205222	0.00873602233320064	0.412093030891129	-2.61500358043667
Wsb1	-0.180773534915194	6.79768509568847	-3.00894277095344	0.00862145800068957	0.411409925646941	-2.61536460339919
Msmo1	-0.177348107592217	6.65012029404642	-3.00294400869149	0.00872842716143621	0.412093030891129	-2.6159887289239
Ubap2	0.197601982813878	6.583038408917	2.99821479219272	0.0088136745242466	0.412093030891129	-2.62299658850884
Snx18	-0.240155052484018	5.57518274601962	-2.94923270269274	0.00974600933876715	0.419565810923864	-2.62368136180322
Orc3	-0.252091001234243	5.01125314294731	-2.91252686165635	0.0105072637376641	0.428161159047886	-2.63709974451135
Syt17	0.246309251917383	6.52155320430622	2.98630650604298	0.00903412479853123	0.412093030891129	-2.64124997624665
Msn	-0.248299680572229	4.65522813246052	-2.88696470012264	0.0110713923472732	0.433932605453635	-2.65300008414689
