genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Oxr1	0.464625515590495	9.2311287770239	6.99884398896892	2.40725526025734e-06	0.000221019730075733	4.98837828887191
Ccnc	0.565053529470448	5.7411477863011	6.90904074255036	2.52907301853717e-06	0.000223709873509629	4.98618959799346
Fcho2	0.476940584884272	6.1024176148271	6.87901332856243	2.67348600643285e-06	0.000225312261587354	4.937688278956
Zfp68	0.483759223669129	6.06014030365936	6.87525611163892	2.69215018440772e-06	0.000225312261587354	4.93094437706669
Cep290	0.576918719939104	6.39203617003676	6.9297732643583	2.73057898249604e-06	0.000226783964347762	4.92684823226001
Ap3s1	0.622906687118316	5.62407844778137	6.87551236769885	2.69087292397032e-06	0.000225312261587354	4.92343132028798
Rock1	0.484585873752546	7.61564066792955	6.88708863136889	2.68851662075885e-06	0.000225312261587354	4.90762649701748
Pcm1	0.384338958112673	8.30139592694449	6.88230763651744	2.65723205452496e-06	0.000225312261587354	4.90032517084626
MGC109340	0.725173686390553	4.92701014435116	6.89926419178654	2.57517979944251e-06	0.000225312261587354	4.90019847498215
Apc2	-0.414345977788459	8.79113949095084	-6.88854572259043	2.62673452932724e-06	0.000225312261587354	4.89929833130724
Gmps	0.439262899096724	6.34614237999144	6.85377588571746	2.80148736074676e-06	0.000227673643847108	4.89124464100952
Kcnt2	0.463223934467865	6.35497361356798	6.84484420122821	2.84830046223903e-06	0.000227673643847108	4.87514902665859
Psmc6	0.464246885510904	6.43620799721693	6.84330111720348	2.8564701680864e-06	0.000227673643847108	4.87135955559413
Ppp4r2	0.525712843973504	7.14153091231919	6.90739639809247	2.85753658904575e-06	0.000227673643847108	4.87000799846545
Arhgap5	0.526931302000502	8.15740570038053	7.01285333893827	2.86684643447185e-06	0.000227673643847108	4.8660051053975
RGD1304694	-0.399079980470682	6.98654734504876	-6.82944933488228	2.93090701367629e-06	0.000231074408034769	4.83547431465259
Rb1cc1	0.504206178999895	7.84865109622379	6.91195651607813	2.96556154523451e-06	0.0002315453605158	4.82229869379742
Impact	0.410601160361056	8.80775534620007	6.84283354353169	2.85895049683976e-06	0.000227673643847108	4.81480827580562
Top2b	0.46601547434494	7.33647357971585	6.82061277903483	2.97944397722537e-06	0.0002315453605158	4.81104825232284
Rsrc2	0.422120701170275	6.1939961748119	6.80765398996086	3.05213954488736e-06	0.000235512611690599	4.80985803561064
Efha2	0.409274081244124	6.70298884305475	6.80325829816716	3.07721500860522e-06	0.000235775347138203	4.79436169396359
Naa30	0.429179911585418	6.19821719937012	6.77989427508473	3.21413724532533e-06	0.000242845925202359	4.7599658063214
Nap1l3	0.524139439422058	6.28603198255509	6.77171000230638	3.26358495643505e-06	0.00024488140914492	4.7444508146672
Mbnl2	0.364504965036682	8.29860142543499	6.79731984854617	3.11143171250337e-06	0.000236729909314941	4.74428000048111
Sub1	0.431328178602336	7.13589109654288	6.76349660868345	3.31400386064257e-06	0.00024528137417545	4.71170527671101
Naa15	0.589737248358607	7.38542128202471	7.01101015873422	3.50573174308787e-06	0.00025428240909864	4.7077463123659
Slc30a3	-0.499691842812886	6.77312812278055	-6.75556234741771	3.36347820603752e-06	0.000247261100551948	4.70621699138226
