"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000196372",285.231490417116,0.862581664834818,0.16965927241473,5.08419995298723,3.6917886426531e-07,1.1725823926903e-05
"ENSG00000082146",1109.00297731267,0.921631697119124,0.181307773100642,5.08324426116875,3.71042045068313e-07,1.17606529202335e-05
"ENSG00000171132",404.930443582885,-1.16631825838949,0.229705357829519,-5.07745343604522,3.82527212891334e-07,1.20996906659092e-05
"ENSG00000149633",254.953896203316,-1.5632091281991,0.308016529918267,-5.07508193996568,3.87329053009595e-07,1.22263683173255e-05
"ENSG00000071242",11251.1312604923,0.901278706269213,0.177686392463464,5.07230010004583,3.93035915809016e-07,1.23810348756183e-05
"ENSG00000156804",3733.32718976512,1.09845460501386,0.216704419513282,5.06890725847212,4.00106110479478e-07,1.25779259034133e-05
"ENSG00000092621",1241.44615445827,-1.4161867848077,0.280038564898938,-5.057113420499,4.25650106770838e-07,1.33535752310254e-05
"ENSG00000129484",227.626181491532,-0.795635406105575,0.157455757429665,-5.05307280656907,4.34758072256047e-07,1.36114767071021e-05
"ENSG00000164048",191.924969330157,-0.686836661536964,0.136047359679758,-5.0485115121213,4.45265644759965e-07,1.39120575483964e-05
"ENSG00000089041",153.445527748107,-1.63737166793028,0.325047449168098,-5.03733123308873,4.72067467166154e-07,1.46943553915735e-05
"ENSG00000131080",1117.36978489468,-0.925997620221908,0.183829274112895,-5.03726963341663,4.72219360409735e-07,1.46943553915735e-05
"ENSG00000097096",202.362232341925,1.2240317028473,0.24302178973306,5.03671586071274,4.73586978479599e-07,1.46987886322083e-05
"ENSG00000106484",941.131965022028,-1.97514728167198,0.392171576658876,-5.0364365987442,4.7427810266235e-07,1.46987886322083e-05
"ENSG00000003096",414.075308683702,-0.964578629321607,0.191741904271735,-5.03060941730616,4.88923265891446e-07,1.5122120608953e-05
"ENSG00000197442",1550.57824608722,0.672472074371641,0.133760983275252,5.02741575237851,4.97133774543037e-07,1.53451292460055e-05
"ENSG00000188042",1240.62443645537,-0.765622787126077,0.152344073422877,-5.02561583082303,5.01819567065103e-07,1.545866260712e-05
"ENSG00000177426",1040.45736130932,0.887270063514419,0.176609741382053,5.02390217306883,5.06320347366568e-07,1.55660530039089e-05
"ENSG00000152779",55.6832349115518,2.90646220647394,0.578819684940087,5.02136033396097,5.13068044290203e-07,1.5679236787761e-05
"ENSG00000169271",86.0423130306546,2.44561944947894,0.486984202210559,5.02196875869398,5.11445038097606e-07,1.5679236787761e-05
"ENSG00000267669",71.4304164551298,1.61077190758912,0.320766146073456,5.02163936969911,5.12323085597932e-07,1.5679236787761e-05
"ENSG00000196476",112.846859819524,-1.02452502093541,0.204080178099254,-5.02020838318328,5.16154549929227e-07,1.57422006967481e-05
"ENSG00000176971",2457.21935949509,1.28263218408286,0.255582358711474,5.01846915628012,5.20848535943548e-07,1.58538440275991e-05
"ENSG00000104936",2004.51758656222,0.871523353652295,0.173688528376906,5.01773699044233,5.22836860358819e-07,1.58828520292369e-05
"ENSG00000166341",2099.56419964954,-0.65893427901285,0.131433152771497,-5.01345562453666,5.3461101200531e-07,1.62084338639792e-05
"ENSG00000162694",918.028754007795,-0.448786236793391,0.0896273976991832,-5.00724385973643,5.52149551751132e-07,1.67071524130456e-05
"ENSG00000104964",5695.70092228863,0.446765436869728,0.0892316127849677,5.00680670141369,5.53404517727739e-07,1.67121628079946e-05
"ENSG00000144724",3408.0745976034,0.905408076264517,0.180924967120539,5.00432909108283,5.60569208451664e-07,1.68621416212882e-05
"ENSG00000165633",2313.2210214077,0.617537471172842,0.123397209546436,5.00446868646939,5.60163163753273e-07,1.68621416212882e-05
"ENSG00000211448",661.830448623151,1.46914328901255,0.293617353505752,5.00359829373564,5.62699533000162e-07,1.68930988958033e-05
"ENSG00000075240",568.647670737819,-1.0055144173407,0.201059768499225,-5.00107219284188,5.70123574718206e-07,1.70546973052797e-05
"ENSG00000166272",2587.2804339681,0.711965434910581,0.142364311655505,5.00101062289687,5.70305698299229e-07,1.70546973052797e-05
"ENSG00000131236",7167.07900434856,0.545312215704382,0.109089513778996,4.99875924654983,5.77003915037622e-07,1.72214339700237e-05
"ENSG00000197045",1873.54601772008,0.576603931551289,0.115358719654245,4.99835585276513,5.78212062928789e-07,1.72239830240593e-05
"ENSG00000150990",373.367493598381,0.639529313959442,0.128043057733375,4.99464262475783,5.89448167689924e-07,1.75246595746727e-05
"ENSG00000184575",3434.22990481484,-0.531340222338499,0.106403895139539,-4.99361627355556,5.92590815729613e-07,1.75840149015629e-05
"ENSG00000170624",2127.49523230179,-1.18381487576846,0.237545634982405,-4.98352611638664,6.24358820914415e-07,1.84909047715213e-05
"ENSG00000145901",2605.13238921682,0.638567875783958,0.12824488760336,4.97928523871408,6.38195265666346e-07,1.88642650685692e-05
"ENSG00000158301",367.961893864344,-0.919546413334409,0.184790640960884,-4.97615251807614,6.48605487088759e-07,1.91351091873628e-05
"ENSG00000198691",40.3621275403212,1.83092823592618,0.368125325182016,4.97365465149917,6.57023127383429e-07,1.93462414533382e-05
"ENSG00000108468",1468.14631849113,-0.470808339774173,0.0946792839711667,-4.9726647691754,6.60388007090546e-07,1.93709606439313e-05
"ENSG00000123610",319.899107608552,-2.42972657705968,0.488597906364879,-4.9728550724595,6.59739827594704e-07,1.93709606439313e-05
"ENSG00000101825",4737.75731695119,-1.33086172999372,0.268131660506006,-4.96346357413436,6.92470333749125e-07,2.02732583779491e-05
"ENSG00000114767",205.762638337664,0.964845441108204,0.194424778006291,4.96256419064541,6.95685634311113e-07,2.03285967923177e-05
"ENSG00000135678",858.384735747728,1.4543451286097,0.293110811831713,4.96175872708749,6.98577377075467e-07,2.03742881021193e-05
"ENSG00000126803",470.062830404187,2.55666896539784,0.515317932398339,4.96134290048641,7.00074790456017e-07,2.03792170026295e-05
"ENSG00000146411",1030.22429994008,-0.900330380274348,0.181521956324835,-4.95989795671439,7.05302191119428e-07,2.04925017309908e-05
"ENSG00000116649",1261.85035183926,0.795773820479327,0.160571732891857,4.9558773897973,7.20046142374774e-07,2.08813381288684e-05
"ENSG00000258947",525.238151708243,-1.43727634338681,0.290781075036474,-4.94281253759905,7.70035198577184e-07,2.22888867573068e-05
"ENSG00000123213",536.109436705438,0.732456844920531,0.148394850088049,4.93586431392957,7.97965726108133e-07,2.30538459589922e-05
"ENSG00000169855",1823.34915464204,-1.26926920797126,0.257369835514559,-4.93169374504829,8.15196566342103e-07,2.35073882034853e-05
"ENSG00000162772",370.386762363785,1.78645862875977,0.362323539362628,4.93056187269084,8.19934413901735e-07,2.35830779218125e-05
"ENSG00000274047",504.6864889638,-0.600717856021972,0.12184123512048,-4.93033294867674,8.20895874470235e-07,2.35830779218125e-05
"ENSG00000198960",615.840106456865,-0.630276413340397,0.128066244726996,-4.92148742772918,8.58889206891722e-07,2.46284473325718e-05
"ENSG00000100154",2015.1953004522,-0.84795883901002,0.172317195217884,-4.92091829801332,8.61390865138497e-07,2.46540993695703e-05
"ENSG00000135070",738.321493036144,0.526106691891449,0.106930388046684,4.92008587551143,8.65062490090448e-07,2.47130794422301e-05
"ENSG00000175538",158.402125940673,-1.23148636840907,0.250420939262953,-4.9176653199753,8.75824834028622e-07,2.49740311874221e-05
"ENSG00000115963",17566.069247416,-0.75093690108573,0.152719847117901,-4.91708782622078,8.78411489442681e-07,2.50013184778111e-05
"ENSG00000113552",1601.94321317934,-0.625772817337758,0.12755083798411,-4.90606590460593,9.29213135649466e-07,2.63982568777749e-05
"ENSG00000101955",4382.94592682955,0.949757990605845,0.193653168920032,4.90442782786603,9.37000645962422e-07,2.65702900364316e-05
"ENSG00000134871",4509.49075225117,0.920979666179772,0.187805531033247,4.90390065251451,9.39520205184621e-07,2.65925820437957e-05
"ENSG00000168461",3786.76123221124,0.856424942654955,0.174990081115053,4.89413421148065,9.8739441005874e-07,2.7896165091549e-05
"ENSG00000086062",3238.14445797698,-0.581662131328346,0.118862053018015,-4.89358980902163,9.90130993737103e-07,2.7922058042134e-05
"ENSG00000064666",9555.09310167796,0.786205997946389,0.160707115585804,4.89216669144075,9.9731920457148e-07,2.80731631510662e-05
"ENSG00000136235",26550.4558211881,-0.399312424191737,0.0816429758581203,-4.89095871377428,1.0034601295198e-06,2.81942890970022e-05
"ENSG00000173947",78.9745702975922,-1.2753288424251,0.260855836854689,-4.88901784910232,1.01340307881234e-06,2.84216026180259e-05
"ENSG00000206052",207.196957906122,-1.26497489143084,0.258991063801985,-4.884241459381,1.03827777918091e-06,2.90660938146248e-05
"ENSG00000113140",31373.1573400551,-0.565096611995481,0.115720396806177,-4.88329307185125,1.04328628001574e-06,2.91160699366045e-05
"ENSG00000133069",146.588668067564,-1.07399111081403,0.219952731530404,-4.88282688440072,1.04575676520886e-06,2.91160699366045e-05
"ENSG00000169504",17541.9034391418,0.790618744799825,0.161909059353784,4.88310381120961,1.04428855817892e-06,2.91160699366045e-05
"ENSG00000134046",1430.89137592792,0.573584859458424,0.117580073986021,4.87824883939616,1.07031841498543e-06,2.97459326164701e-05
"ENSG00000101608",5385.86083332554,0.883034847409912,0.181178993930223,4.87382575791315,1.09457539770834e-06,3.0365065418162e-05
"ENSG00000100292",2424.338623894,-1.31392801171447,0.269667492836655,-4.87240044357276,1.10250416728964e-06,3.05298130512461e-05
"ENSG00000147100",1313.38399180987,-0.443583174760491,0.0910545820523541,-4.87161837177443,1.106878146729e-06,3.05406792247654e-05
"ENSG00000162878",1601.7843157763,1.53136248803702,0.314342175167999,4.87164182540439,1.10674673247533e-06,3.05406792247654e-05
"ENSG00000225697",379.462680355667,0.856437307036181,0.176004699230308,4.86599113990418,1.13884619567723e-06,3.13663186497026e-05
"ENSG00000184304",781.432501456156,0.671999519658683,0.138353975848513,4.8571030614579,1.19115603469817e-06,3.27482522012628e-05
"ENSG00000169218",600.480021303615,1.39095004553704,0.286446258575931,4.85588484364279,1.19850340766437e-06,3.28913072933435e-05
"ENSG00000105137",1424.02601953486,0.502091388226891,0.103447467239514,4.85358802516055,1.21247486014141e-06,3.31561084303554e-05
"ENSG00000163171",1533.26038771797,1.34689881498453,0.277502841195757,4.85363972916731,1.21215862987094e-06,3.31561084303554e-05
"ENSG00000196639",679.471014531725,-0.666288216092578,0.137650977714715,-4.84041760657505,1.295665673039e-06,3.536798414607e-05
"ENSG00000164933",532.536858648778,0.793566135298964,0.164244100010612,4.83162643436013,1.35422174933373e-06,3.69007386439233e-05
"ENSG00000162407",26271.8317891605,-1.01028716483634,0.209131142954656,-4.83087860833519,1.35931865869452e-06,3.69739495443842e-05
"ENSG00000066697",811.920497556838,-0.729876818640895,0.151135506472164,-4.82928754253602,1.37022423677064e-06,3.72046194978732e-05
"ENSG00000130224",373.449971746483,0.768169297663176,0.159441185903262,4.81788499822905,1.45087950241929e-06,3.93249866547955e-05
"ENSG00000129467",115.740160721441,-1.26104040945253,0.261820863452736,-4.81642445457816,1.46153461764716e-06,3.95439198753528e-05
"ENSG00000178425",521.393856850533,-0.735784920037715,0.152995454268234,-4.80919464932418,1.51539588849894e-06,4.09290287420109e-05
"ENSG00000074590",415.240238467516,1.17681400847815,0.244724941343994,4.80872117903167,1.51898898797313e-06,4.09539719938414e-05
"ENSG00000169093",770.108553504925,0.499994414251937,0.104147551796095,4.80082734187405,1.58011460539899e-06,4.25272599323262e-05
"ENSG00000167797",317.038681401614,0.896350846875759,0.186826362442693,4.79777497755813,1.60437871830923e-06,4.31046828679193e-05
"ENSG00000113460",504.369796794206,0.934727819241264,0.195102892576294,4.79094803207872,1.65995119936355e-06,4.45197750864269e-05
"ENSG00000126860",49.0566441773305,-1.4616413591897,0.305111785397252,-4.79051098366018,1.6635711611835e-06,4.453899683022e-05
"ENSG00000172985",807.707463234926,0.902774867706851,0.188562844894691,4.78766041216145,1.68736853477057e-06,4.50974228082148e-05
"ENSG00000099194",1441.84356435431,-1.98138749031257,0.414304561179743,-4.78244189412378,1.73178455601302e-06,4.61237966558954e-05
"ENSG00000168481",19.7490345633743,4.37297383066794,0.914331137531352,4.7827025146215,1.7295399480916e-06,4.61237966558954e-05
"ENSG00000181826",154.667107414862,1.01994015217907,0.213393576601895,4.77961974498351,1.75627045282539e-06,4.66948787119485e-05
"ENSG00000088766",404.97194401248,0.658001574489184,0.138010921201185,4.76775003573799,1.86294718889777e-06,4.94454547143264e-05
"ENSG00000253276",1090.19227712462,1.00624692265658,0.211213104487112,4.76413111345551,1.89669152363973e-06,5.0254135862102e-05
"ENSG00000031698",2854.40174470785,-0.517718208438925,0.108829478810871,-4.75715048988372,1.96344798011415e-06,5.19331990740193e-05
"ENSG00000120162",56.5435318596547,2.00106850454455,0.420702052421451,4.75649807988081,1.9698011181797e-06,5.20115644647071e-05
"ENSG00000150593",2749.67624435495,-0.667390860348045,0.140367774288723,-4.75458746660247,1.98852038374424e-06,5.24156206306191e-05
"ENSG00000104687",1076.04240543086,0.7461964244808,0.157211858305004,4.74643854812224,2.07029584210813e-06,5.44775446205503e-05
"ENSG00000188176",57.0726191706306,-3.05859390644427,0.64490136832642,-4.74273130227901,2.10855862539691e-06,5.53893799181747e-05
"ENSG00000105281",5659.78828451388,0.425756187847594,0.0898321613427664,4.73946281024081,2.14285558968163e-06,5.61473601703342e-05
"ENSG00000134851",1900.59473277852,0.566769802609165,0.119589719571589,4.73928532184477,2.14473326770197e-06,5.61473601703342e-05
"ENSG00000075624",86753.2705741531,0.922683094636648,0.194753293253666,4.73770214213966,2.16155203422767e-06,5.64912602335379e-05
"ENSG00000025708",200.111922490569,1.47757132802791,0.31195947810433,4.73642069478574,2.17525805783375e-06,5.67527786823598e-05
"ENSG00000153443",340.46851160828,0.676824615399949,0.142954608737672,4.73454211358764,2.19550182801965e-06,5.71836902269091e-05
"ENSG00000116194",246.268169869322,2.12759985233836,0.449994533046921,4.72805711201056,2.26678431880278e-06,5.89402342961922e-05
"ENSG00000196950",794.992247520349,-1.05871800791188,0.224025797046895,-4.72587542090191,2.29126094697904e-06,5.94758615695523e-05
"ENSG00000256223",182.185275000717,-0.769665755851604,0.163028338341993,-4.72105502441567,2.34624450340893e-06,6.08002312952641e-05
"ENSG00000103742",356.320229431388,-2.10449972378528,0.446419885873346,-4.71417109851228,2.42696671635973e-06,6.27153958593919e-05
"ENSG00000137393",166.280273311696,1.94841998529624,0.413321253090603,4.71405709415366,2.42832573759721e-06,6.27153958593919e-05
"ENSG00000151917",306.806460884735,-0.606288093085446,0.128665312903465,-4.71213320361122,2.45137051105479e-06,6.32041596808261e-05
"ENSG00000165533",721.767447559042,-0.647812743048647,0.137537599352606,-4.71007743408292,2.47622694223403e-06,6.37379153033763e-05
"ENSG00000165821",387.894084894386,-0.684202045958865,0.145278319276205,-4.70959499922388,2.48209504540682e-06,6.37819432019866e-05
"ENSG00000081052",209.421196170264,2.00670714846108,0.426440094762363,4.7057187471533,2.52973084456134e-06,6.48338372918518e-05
"ENSG00000171792",353.301165154753,-0.690594218389019,0.146760776469366,-4.70557757326371,2.53148220701514e-06,6.48338372918518e-05
"ENSG00000143570",2248.07773727612,0.335692459883409,0.0713799665356931,4.70289461001005,2.56498835068642e-06,6.547335488832e-05
"ENSG00000158747",12172.6126395093,0.720565464673321,0.153215736110755,4.70294685757634,2.56433181253522e-06,6.547335488832e-05
"ENSG00000203722",86.1705423804655,-1.02070221575239,0.217098524689374,-4.70156219261657,2.58178601217116e-06,6.57926564995312e-05
"ENSG00000131459",1036.26411293511,1.35408401154049,0.288303175298561,4.69673637877289,2.64351274143257e-06,6.7253945217773e-05
"ENSG00000274944",27.2819964296372,4.3244786665794,0.922872388380741,4.68589018484676,2.78745701750568e-06,7.0798639247607e-05
"ENSG00000178764",841.987801307467,-0.655271073271563,0.139860492706468,-4.68517635388866,2.79718979724605e-06,7.09284110405813e-05
"ENSG00000162643",93.6536541505661,-1.70022846730413,0.362998413307759,-4.683845452136,2.81542321905037e-06,7.12729498406794e-05
"ENSG00000176894",116.894501982781,0.894156281799798,0.191034376119987,4.68060408791655,2.86030842550691e-06,7.22899366650766e-05
"ENSG00000123643",807.966834561246,0.885265194630646,0.189365774892285,4.6748954246574,2.94103445414278e-06,7.42079104621784e-05
"ENSG00000170836",417.395463591586,-0.638030509783497,0.136545449437849,-4.67266036627539,2.97323202418872e-06,7.48971305140874e-05
"ENSG00000026950",695.307796772567,-0.820947093915213,0.176060944854561,-4.66285748150093,3.11848726267303e-06,7.84273985191262e-05
"ENSG00000110400",153.894733197129,-0.931156185848292,0.199731110380687,-4.6620488118927,3.13076908435583e-06,7.86074116581061e-05
"ENSG00000114021",703.356424153072,0.453288369209169,0.0972560716874205,4.66077193273887,3.15025644773452e-06,7.89674577854498e-05
"ENSG00000089123",136.698206257705,0.764777571096761,0.164116123891795,4.65997827002662,3.16242767813108e-06,7.91432349269314e-05
"ENSG00000151690",950.313488703103,1.03986587658117,0.223807852920672,4.64624392312877,3.38033282060849e-06,8.4458771662793e-05
"ENSG00000139567",870.357593126455,0.751935348480478,0.16187967493545,4.64502630599126,3.40033124421539e-06,8.48202953130215e-05
"ENSG00000206560",5246.52588069591,0.596932158782673,0.128611519516483,4.6413584181794,3.46126145005534e-06,8.62000193267841e-05
"ENSG00000196411",1199.65333374941,-0.880791160076315,0.189825465074782,-4.64000527921438,3.48400277642765e-06,8.66257481250837e-05
"ENSG00000112787",514.235457482987,0.692137690841551,0.149556889799316,4.62792246997314,3.69352228763939e-06,9.1686610703359e-05
"ENSG00000070540",4742.95668917783,0.904093395282884,0.195421452621297,4.62637741740108,3.72116938851794e-06,9.21748191169495e-05
"ENSG00000134056",288.808571872909,0.603969131718886,0.130555380495959,4.62615274395053,3.72520616990474e-06,9.21748191169495e-05
"ENSG00000134363",2787.31047736409,-1.48989451149104,0.322224724961381,-4.62377463948368,3.76819254310295e-06,9.29574609345479e-05
"ENSG00000163803",107.578011645708,1.72976028972267,0.374104734642326,4.62373268645332,3.76895513338692e-06,9.29574609345479e-05
"ENSG00000118257",2023.01656206223,0.954507338451563,0.206513308972811,4.62201367649981,3.80032952492827e-06,9.34308577594946e-05
"ENSG00000170584",508.558295922917,1.00502978611196,0.217438129013378,4.62214143707116,3.79798912588601e-06,9.34308577594946e-05
"ENSG00000213160",217.817229383799,1.64296366706165,0.35566632847186,4.61939614615962,3.84858451922788e-06,9.44658161751599e-05
"ENSG00000170035",1519.6067674844,-0.4571587228582,0.099035768912199,-4.61609707158934,3.91024101232294e-06,9.58258903674861e-05
"ENSG00000142459",584.095969748269,-0.472593741425777,0.102514416246667,-4.61002226544055,4.02625847443581e-06,9.85116925938113e-05
"ENSG00000070081",1652.13877265149,-0.484717192755685,0.105182188835828,-4.60835810816077,4.0586120101098e-06,9.91451701386854e-05
"ENSG00000166974",685.623081927981,-0.677116208730437,0.146974228782222,-4.60704039300488,4.0844068320391e-06,9.96166696507342e-05
"ENSG00000013293",240.500704995981,-1.50932880738014,0.328137218688183,-4.59968793974084,4.23124306357378e-06,0.000103034126727437
"ENSG00000221968",1886.09956696518,0.902988735099674,0.196436067895169,4.59685812679557,4.28909454693086e-06,0.000104277336679028
"ENSG00000133639",1443.737917374,0.503448029018492,0.109793437117421,4.5854109520232,4.53094355657691e-06,0.000109982919464314
"ENSG00000102760",1101.9020999627,3.06952331707271,0.670014452488275,4.58127926296699,4.62140227029568e-06,0.000111824814240704
"ENSG00000129048",1444.96974183789,-1.44305463574106,0.314972112547091,-4.58153143804218,4.61583196381659e-06,0.000111824814240704
"ENSG00000130766",847.93044847029,-0.908873275166323,0.198780789149771,-4.57223899278082,4.82540107460894e-06,0.000116577130528466
"ENSG00000010017",2202.06085895341,0.716872638971717,0.156810110094761,4.57159706436344,4.84020990774311e-06,0.000116751038041961
"ENSG00000025423",166.278747710437,-2.18837996620547,0.479221917760636,-4.56652729163888,4.95870504067904e-06,0.000119421497690827
"ENSG00000163431",6894.77385350566,1.16829885912658,0.25586588637111,4.5660594919327,4.9697777854576e-06,0.00011950056584123
"ENSG00000171492",534.116344871909,-0.66087846948362,0.144764309772321,-4.56520305676876,4.99011085662925e-06,0.000119801706809936
"ENSG00000109736",1061.17219268568,0.537914515579449,0.117892898992222,4.56273889418002,5.04905915253062e-06,0.000121027525717144
"ENSG00000103647",551.054184910419,-1.25202998856911,0.274500528143984,-4.56112050870946,5.08813674015335e-06,0.000121773955898116
"ENSG00000198793",2118.98084524747,0.840702081646022,0.184386849115976,4.5594470846304,5.12884777719848e-06,0.000122557093068539
"ENSG00000154102",71.6383651396432,-1.00375848170161,0.220192017780962,-4.55855980528826,5.15055984512502e-06,0.000122884507906785
"ENSG00000079432",2082.92900823466,-0.472393643698252,0.10365130541599,-4.55752719951154,5.17593892700851e-06,0.000122918039175172
"ENSG00000114650",1581.25671268365,0.3200340181265,0.0702198082605803,4.55760313299174,5.17406858462799e-06,0.000122918039175172
"ENSG00000168303",353.500735360734,0.691437264020394,0.151713335945443,4.55752462175797,5.17600243185982e-06,0.000122918039175172
"ENSG00000112715",1988.24770246585,-1.05170377653706,0.230857619909045,-4.55563813293844,5.22267807859301e-06,0.000123797879488924
"ENSG00000223687",11.2846871619017,-4.08820923986594,0.897447124020579,-4.55537616695531,5.229191441811e-06,0.000123797879488924
"ENSG00000107104",1303.14789877512,1.23172568265869,0.270639712303435,4.55116387826229,5.33499730934367e-06,0.000126108156737506
"ENSG00000166484",1065.03004001083,0.77060390526342,0.16942107601982,4.54845361254388,5.40415519622505e-06,0.000127374844263268
"ENSG00000206190",301.892222127881,1.45644492385421,0.320209450448081,4.54841330203139,5.40519024935713e-06,0.000127374844263268
"ENSG00000085117",2256.11512864058,1.23185955110803,0.270930036063373,4.54678103988401,5.44726165245764e-06,0.000128169388052688
"ENSG00000165801",2041.01268922871,-0.869737067629836,0.191383396559308,-4.54447503422959,5.50723338399909e-06,0.000129382032685957
"ENSG00000197312",607.743622892272,0.928261143964921,0.204502464959512,4.5391195854226,5.64895940590475e-06,0.000132354549769147
"ENSG00000230018",38.9460782711452,2.43020906260438,0.535401217644231,4.53904283837328,5.65101558560665e-06,0.000132354549769147
"ENSG00000164237",576.562535897825,-0.863371267290734,0.190314041528094,-4.5365610459346,5.71789438766418e-06,0.000133513269103738
"ENSG00000165891",40.6601734918741,-1.64089809305523,0.361704310597366,-4.53657323117115,5.71756417938528e-06,0.000133513269103738
"ENSG00000185532",1537.01489457668,-0.527275355845727,0.11624304800015,-4.53597324671878,5.73384488192128e-06,0.000133682240628502
"ENSG00000176293",155.810210585841,-1.1414627015008,0.251690507964718,-4.53518374900658,5.75533568791344e-06,0.000133979673426829
"ENSG00000178015",23.2233617126123,2.6845576956623,0.592007429331436,4.53466892922951,5.76939103057013e-06,0.00013410337545451
"ENSG00000133216",393.481716553683,-1.81376687786655,0.400085292180665,-4.53345052496334,5.80278627924631e-06,0.000134675558713945
"ENSG00000143740",524.686395522914,-0.45194541513645,0.0997018728219487,-4.53296816142613,5.81605844043197e-06,0.000134779686608258
"ENSG00000115884",430.603189093514,-0.973214703444333,0.214809959195266,-4.53058464835732,5.88206806886312e-06,0.00013610378015751
"ENSG00000107882",746.547366756589,-0.488425675176509,0.10784474087364,-4.52897073348055,5.92717072715987e-06,0.000136940852598433
"ENSG00000138385",2450.04671608432,0.882574329993755,0.194905462613868,4.52821751713674,5.94833330672786e-06,0.000137223129712048
"ENSG00000173110",13.4877316400676,-2.59351333394614,0.57317991651911,-4.52478054307346,6.04582074335678e-06,0.000139262666702457
"ENSG00000010256",1811.67409574834,0.471529526902179,0.104357130000398,4.51842175901521,6.23022873588346e-06,0.00014329526092532
"ENSG00000155897",24.0088583432713,-3.44267412191793,0.762465008609519,-4.51518965859982,6.32601247702952e-06,0.000145280166900636
"ENSG00000162630",42.9406634672398,2.86253113646987,0.634022501355113,4.51487310048414,6.33546911260838e-06,0.000145280166900636
"ENSG00000106333",8928.53941388464,-0.643424789619191,0.142563980339723,-4.51323530730511,6.38461181730642e-06,0.000146188552073579
"ENSG00000214274",183.9886473352,0.99848671749982,0.221819524928714,4.50134729041865,6.75240707745732e-06,0.00015437954839832
"ENSG00000138669",290.638379653244,-1.29714453368325,0.288316177227218,-4.49903486567453,6.82626625485273e-06,0.000155835938416214
"ENSG00000111335",82.4711909147916,-1.04179602160295,0.231716031359093,-4.49600321346979,6.92426900744786e-06,0.000157838351921631
"ENSG00000154310",774.181546388555,-1.1039297669742,0.246101441994569,-4.48566964105219,7.26852881609243e-06,0.000165194815655813
"ENSG00000167985",217.893405255612,0.637026427110749,0.142011690291054,4.48573230700345,7.26639262245069e-06,0.000165194815655813
"ENSG00000053747",1279.31503515979,1.25314557034991,0.279614303488123,4.48169337089414,7.40530913133355e-06,0.000168054507964184
"ENSG00000133103",620.90570057144,-0.631028681899355,0.140931897660133,-4.47754335516809,7.55068966463266e-06,0.000171100635369468
"ENSG00000139269",17.6948576637233,-2.12988446538902,0.476200532951424,-4.47266291826323,7.72515024077576e-06,0.000174795766731181
"ENSG00000082458",399.271210883853,-0.804786815829441,0.180138454429979,-4.46760142567041,7.9101510258572e-06,0.000178718154473749
"ENSG00000141574",649.045170635335,-0.755845895101329,0.169241633696264,-4.46607538933262,7.96675459883366e-06,0.000179732326912805
"ENSG00000158828",3504.22561228922,0.379541480033484,0.0850099326418802,4.46467216522064,8.01914439275387e-06,0.000180383715732019
"ENSG00000197062",362.886056018922,-0.564088085787109,0.126339268492584,-4.46486743605153,8.01183422120308e-06,0.000180383715732019
"ENSG00000146281",422.588626593251,0.605336178718973,0.135671488093849,4.46177886911832,8.12820798947149e-06,0.000182569310053415
"ENSG00000100266",1011.08742097942,0.54939489249212,0.123312243764352,4.45531502566775,8.37700957456794e-06,0.000187882608016735
"ENSG00000172667",4275.95434035882,-0.468282170865851,0.105194690287097,-4.45157611651134,8.52423064643475e-06,0.000190905434083147
"ENSG00000109881",67.5847492169301,-1.13297708745175,0.254564759663463,-4.45064387132594,8.5613214988337e-06,0.000191456608037329
"ENSG00000177706",1947.47024242559,1.07132171842851,0.240795973998768,4.4490848440597,8.62369476694598e-06,0.000192570744424626
"ENSG00000154263",154.826700477768,-1.34819400719889,0.303101076938822,-4.44800137569624,8.66729748840743e-06,0.000193263097048922
"ENSG00000117461",219.71542270997,-1.56107740731661,0.351027826361027,-4.44716142164487,8.70124520246526e-06,0.000193738465386095
"ENSG00000130402",7227.13088029922,0.829113816719378,0.186481027983564,4.44610277884383,8.74421249879413e-06,0.000193851103965319
"ENSG00000172497",22.8090246392556,-1.81422685560327,0.408029434810438,-4.44631367451743,8.73563670347895e-06,0.000193851103965319
"ENSG00000282844",7227.13088029922,0.829113816719378,0.186481027983564,4.44610277884383,8.74421249879413e-06,0.000193851103965319
"ENSG00000158122",864.055169832609,0.865527072624126,0.194776879420678,4.44368487265251,8.84311011831799e-06,0.000195760681565824
"ENSG00000152518",8269.97472534711,0.653468895199678,0.14707605331163,4.4430679263271,8.86851520296858e-06,0.000196040189810866
"ENSG00000177663",940.366871086149,0.627216960971078,0.141195990580975,4.44217260270838,8.90550759914904e-06,0.000196574664861216
"ENSG00000145362",2030.16704388888,-1.03658995915792,0.233468870354517,-4.43994934992353,8.99800523682781e-06,0.000198046482551184
"ENSG00000278788",630.401480440419,0.637064538787816,0.143482327284083,4.44002094785153,8.99501217763967e-06,0.000198046482551184
"ENSG00000135362",109.368228402627,1.18677904710577,0.267318010291957,4.4395775870455,9.01356161042724e-06,0.000198104654248659
"ENSG00000115841",182.372182087865,0.756008883467323,0.170548564914934,4.43280706492257,9.30140942354746e-06,0.000203556236756978
"ENSG00000151332",333.214476825215,-0.52535723789173,0.118510383555379,-4.43300597070664,9.29282915574875e-06,0.000203556236756978
